1999-01-15 00:00:00	 107	 3	
 -127.767838	4.7751304 	 4.7751304
 -135.995804	4.8956225 	 4.8956225
 -144.547897	4.9942579 	 4.9942579
 -153.432846	5.0771189 	 5.0771189
 -162.659622	5.1484387 	 5.1484387
 -172.237350	5.2102139 	 5.2102139
 -182.175354	5.2644066 	 5.2644066
 -192.483139	5.3125753 	 5.3125753
 -203.170441	5.3553753 	 5.3553753
 -214.247162	5.3943216 	 5.3943216
 -225.723404	5.4311539 	 5.4311539
 -237.609467	5.4635862 	 5.4635862
 -249.915848	5.4936435 	 5.4936435
 -262.653229	5.5218441 	 5.5218441
 -275.832520	5.5487038 	 5.5487038
